Ciudad de Mexico,Acapulco,Campeche,Cancun,Chichen Itza,Chihuahua,Cozumel,Cuernavaca,Guadalajara,Hermosillo,Isla Mujeres,Ixtapa Zihuatanejo,La Paz,Los Cabos,Merida,Monterrey,Morelia,Nuevo Vallarta,Oaxaca de Juarez,Playa del Carmen,Puebla,Puerto Vallarta,Queretaro,San Luis Potosi,San Miguel de Allende,Taxco,Tequila,Tlaxcala,Tuxtla Gutierrez,Villahermosa,Zacatecas
45,2,2,7,0,1,1,1,9,3,0,1,2,2,4,8,2,0,1,0,8,3,4,6,1,0,0,0,0,3,0
42,2,0,2,0,4,1,1,16,4,1,0,3,1,1,7,8,0,1,0,11,2,4,8,0,0,0,0,0,5,0
35,5,2,4,0,4,0,3,6,4,0,0,1,2,8,8,6,0,1,2,6,1,3,12,0,1,0,0,0,0,1
38,8,2,7,0,5,0,2,8,0,0,0,0,0,5,8,2,0,1,0,5,0,6,12,0,0,0,0,0,6,0
48,4,1,4,0,7,1,2,5,2,0,1,0,1,2,10,1,0,1,1,5,3,7,11,1,0,0,1,0,3,0
54,11,0,4,0,3,0,1,6,3,1,1,1,2,3,14,5,0,1,0,12,0,3,6,0,0,0,1,0,3,4
45,3,0,2,0,3,0,4,3,2,0,1,0,1,3,7,1,0,0,0,7,0,6,9,0,0,0,0,0,5,3
44,2,1,10,0,6,0,2,6,1,0,1,3,0,3,9,4,0,1,0,9,2,3,7,1,1,0,1,0,2,1
47,6,1,6,0,2,0,0,12,2,1,1,0,1,5,11,5,0,1,1,10,0,2,9,1,0,0,0,2,1,1
55,6,1,3,0,2,0,0,7,3,0,0,0,0,4,9,3,0,1,1,13,0,5,7,0,0,0,0,0,5,1
40,4,0,3,0,4,1,1,11,1,0,0,0,2,3,7,3,0,0,1,9,1,6,6,0,0,0,0,0,5,3
56,2,1,3,0,4,0,1,9,3,0,2,3,1,3,10,3,0,4,0,8,4,8,2,2,0,0,0,0,4,0
43,5,0,2,0,3,0,0,5,1,1,0,1,2,2,9,2,2,1,1,11,1,8,9,0,0,0,1,0,2,3
39,5,0,2,0,9,0,2,6,0,0,1,0,2,5,5,5,1,2,1,8,1,2,5,0,0,0,0,0,2,0
52,5,1,4,0,1,0,2,12,0,0,0,0,0,2,11,2,1,2,0,5,1,7,6,0,0,0,0,0,2,1
47,8,0,5,0,4,0,1,10,1,0,2,0,2,1,11,3,1,2,0,4,1,5,5,0,1,0,1,0,1,3
46,2,0,0,0,2,0,0,3,3,0,0,0,0,4,6,8,1,3,1,8,0,3,6,1,0,0,1,0,6,2
61,4,0,3,0,5,0,1,8,1,0,1,1,0,1,8,1,0,3,0,5,3,7,4,0,0,0,0,0,4,1
48,4,0,6,0,4,0,2,8,1,0,0,0,1,4,11,4,0,3,1,8,1,3,2,0,0,0,1,1,2,1
35,4,0,1,0,3,1,1,9,2,1,1,0,1,5,3,4,0,2,0,3,0,7,11,2,0,0,0,0,2,1
44,11,1,1,0,1,0,1,7,0,0,0,0,2,2,12,5,0,0,0,6,1,7,9,0,0,0,2,1,2,1
44,7,0,3,0,0,0,2,12,1,0,1,1,0,2,6,4,1,1,0,4,0,1,6,0,0,0,1,0,2,3
51,6,0,5,0,4,1,0,9,3,0,0,0,1,4,7,5,0,1,0,7,0,2,9,0,0,0,2,0,0,2
42,7,0,3,0,4,0,2,7,2,0,0,1,0,5,15,4,0,2,1,9,0,4,11,1,0,0,1,1,0,3
50,4,0,2,0,6,0,4,10,3,0,1,1,0,2,12,7,0,1,1,4,0,7,8,0,0,0,1,0,1,0
43,6,0,7,0,5,0,1,10,2,0,0,1,1,2,13,1,0,3,1,6,2,7,6,0,1,1,0,0,3,4
47,3,0,0,0,3,0,2,7,4,0,0,0,2,1,7,5,1,4,0,5,1,3,11,0,0,0,0,0,1,3
34,5,1,4,0,3,0,2,10,2,0,3,0,0,5,8,2,0,1,0,7,1,5,7,0,0,0,0,1,4,0
42,2,0,2,0,6,0,2,13,1,0,0,0,0,4,10,2,0,0,0,7,0,4,7,0,0,0,0,0,3,2
44,3,0,0,0,11,0,1,7,0,0,0,0,0,5,13,0,0,0,2,2,1,4,9,0,0,0,1,0,2,4
52,6,0,2,0,2,0,1,7,1,0,1,0,1,1,7,4,0,2,1,7,3,5,4,0,2,1,0,0,2,3
57,3,1,2,0,12,0,1,13,3,0,0,0,1,3,13,7,0,0,0,5,0,7,9,0,1,0,1,0,4,2
46,1,1,1,0,7,0,0,5,1,1,1,0,0,4,12,1,0,0,1,9,1,5,13,0,0,0,0,0,2,1
57,0,2,1,0,9,0,1,13,1,0,0,0,4,5,11,4,0,1,0,8,2,7,9,0,1,1,2,0,1,3
42,3,0,0,0,6,0,5,20,3,0,0,0,1,6,14,3,0,1,1,11,0,5,9,0,0,0,1,0,1,5
54,2,0,0,0,7,0,0,9,1,0,1,1,0,5,5,4,0,2,0,9,0,8,13,1,0,0,1,0,0,0
42,2,0,5,0,9,0,2,13,3,0,1,2,1,4,7,5,0,1,2,4,3,5,10,0,0,0,1,0,1,3
49,5,0,4,0,5,0,1,13,2,0,0,0,1,3,9,5,2,0,1,10,2,5,11,0,1,0,0,0,3,2
49,4,0,4,0,7,2,2,14,5,0,0,0,1,6,13,5,0,4,1,11,3,5,10,0,1,0,0,0,0,4
42,3,0,1,0,7,0,4,9,2,0,0,2,1,3,12,3,0,2,0,8,2,9,8,0,1,0,1,1,2,4
61,2,0,0,0,8,0,1,15,1,0,1,2,0,5,9,4,0,1,0,8,0,7,11,0,0,0,1,0,1,2
44,5,0,0,0,14,0,4,7,3,0,0,0,2,2,8,3,0,2,0,10,0,2,15,0,0,0,1,0,2,3
45,2,1,0,0,15,0,2,7,3,0,2,2,1,5,15,1,0,1,1,6,0,2,11,1,0,1,0,0,2,4
49,3,0,2,0,9,0,2,4,5,0,0,1,3,5,11,2,0,0,0,8,1,9,9,2,0,0,0,0,1,2
57,4,0,1,0,10,0,1,16,2,0,0,0,1,2,14,1,0,1,1,10,2,6,7,0,1,0,0,0,0,4
53,1,0,1,0,22,0,2,11,1,0,0,0,1,1,12,4,0,1,1,9,1,7,13,0,0,0,1,0,0,3
42,4,0,0,0,9,1,1,18,1,0,0,0,0,10,8,1,0,1,0,5,1,5,13,1,1,1,1,2,0,3
66,5,0,0,0,13,0,0,10,4,0,0,0,0,4,16,1,0,2,1,8,2,8,9,0,0,0,0,0,0,1
58,4,0,1,0,14,0,0,10,1,0,1,1,1,3,12,1,1,1,0,11,1,9,6,1,0,0,0,0,0,3
53,4,0,3,0,17,0,2,15,3,0,1,1,0,1,16,3,1,0,0,3,0,9,13,1,0,0,1,0,3,4
56,4,0,0,0,8,0,0,6,0,0,0,1,0,3,10,3,0,1,0,10,1,3,13,1,0,0,0,0,0,3
57,2,1,1,0,11,0,1,11,1,0,0,2,0,7,7,2,0,1,0,5,2,13,10,1,0,0,1,0,3,4
56,2,1,2,0,19,0,0,18,2,0,0,1,0,2,9,5,0,1,0,5,0,7,11,0,1,0,0,0,0,4
61,1,0,0,0,9,0,0,7,2,0,0,0,4,3,12,3,0,0,0,7,1,2,9,0,0,0,0,0,1,3
52,2,0,1,0,16,0,0,11,3,0,0,0,3,1,11,3,0,3,0,6,2,5,11,1,0,0,0,0,1,7
77,1,0,0,0,14,0,7,7,5,0,0,1,0,10,7,2,0,1,0,5,1,9,12,1,0,0,1,0,2,1
69,0,0,0,0,21,0,1,10,3,0,1,0,0,3,6,3,1,0,0,9,0,5,15,0,0,0,0,1,0,3
70,4,0,1,0,9,1,0,7,6,0,0,2,0,6,14,7,0,4,1,3,0,5,11,0,2,0,1,0,1,1
64,1,0,3,0,13,0,1,12,2,0,0,2,1,0,12,2,0,4,0,11,1,8,4,2,0,0,0,0,1,4
76,2,0,1,0,12,0,2,8,3,0,0,0,1,3,13,2,0,0,1,7,0,13,14,1,0,0,1,0,3,3
65,2,1,1,0,26,0,2,12,3,0,0,0,0,2,13,1,0,4,1,9,2,10,18,0,0,0,0,1,0,5
74,1,0,1,0,13,2,2,14,3,0,0,3,0,3,15,7,0,1,1,5,0,10,11,1,1,0,0,0,2,1
71,4,0,1,0,10,0,1,10,2,0,1,1,0,6,14,2,0,1,1,7,1,8,10,0,1,0,0,0,0,3
80,1,0,1,0,14,0,2,9,2,0,0,0,0,3,16,2,0,4,1,7,0,9,13,1,0,0,1,0,0,4
70,1,0,1,0,13,0,1,11,3,0,1,2,0,3,9,2,0,1,1,8,0,15,9,0,0,0,0,0,0,4
80,4,1,1,0,13,0,2,7,4,0,0,1,1,4,14,2,0,1,1,7,0,17,26,2,0,0,0,0,2,4
91,1,1,2,0,7,1,0,10,10,0,0,1,1,6,5,1,0,1,0,11,0,9,14,2,0,0,0,0,0,7
72,2,0,3,0,8,0,2,9,4,0,0,1,0,4,10,4,1,2,0,9,0,12,10,0,0,0,0,0,2,2
85,2,0,4,0,13,0,1,7,4,0,0,1,1,4,9,3,0,3,0,7,0,7,7,0,0,0,0,1,3,2
77,3,0,4,0,13,0,1,10,5,0,0,1,1,0,10,4,0,0,1,9,0,8,8,0,0,0,0,0,0,4
88,1,0,3,0,7,0,0,12,8,0,1,2,0,4,11,0,0,3,0,14,0,9,14,0,0,0,0,0,5,4
81,1,0,2,0,10,0,0,15,2,0,0,1,0,2,5,1,0,1,0,9,0,11,15,1,0,0,1,0,2,1
69,4,0,1,0,9,0,0,15,3,0,0,1,0,2,13,3,0,0,1,7,1,7,18,0,1,0,1,0,1,3
97,0,1,2,0,14,0,1,15,6,0,0,0,0,5,12,2,1,2,0,13,0,15,14,2,0,0,0,0,4,1
117,1,0,3,0,8,0,6,10,7,0,2,0,1,8,7,1,0,1,1,6,1,12,7,0,0,0,0,0,3,5
91,4,0,1,0,9,0,6,20,4,0,0,1,0,3,12,5,0,2,0,13,0,15,9,4,0,0,0,0,0,4
77,3,0,1,0,12,0,2,12,5,0,0,2,0,5,9,4,0,1,0,9,0,17,13,2,0,1,0,0,1,2
97,2,1,1,0,5,0,1,9,3,0,0,3,1,8,8,5,0,4,0,7,0,13,16,1,0,0,1,0,4,2
82,3,1,2,0,9,0,1,10,3,0,0,4,0,2,7,6,0,2,0,8,0,24,9,1,0,0,1,0,5,2
89,5,0,1,0,7,1,3,10,5,0,1,1,1,3,14,5,0,2,1,19,0,13,15,2,0,0,1,1,3,0
126,1,1,1,0,8,0,3,19,7,0,0,1,0,9,4,5,0,2,1,5,1,20,7,3,2,0,0,0,1,3
111,0,0,6,0,3,0,3,14,7,0,0,0,0,6,9,3,0,1,1,4,0,12,10,0,1,0,0,2,2,2
114,4,0,2,0,4,0,1,19,11,0,0,0,0,4,10,3,0,3,0,7,0,14,6,2,0,0,0,0,2,5
127,1,0,0,0,9,0,1,14,7,0,1,2,1,3,6,5,1,1,0,2,1,13,11,2,1,0,0,0,3,4
119,1,0,2,0,7,0,1,22,10,0,0,1,1,2,11,3,0,1,0,14,0,11,15,2,0,0,2,1,3,4
127,1,0,0,0,7,0,2,27,8,0,0,1,1,4,7,6,0,2,1,6,1,14,13,1,1,0,1,1,2,3
118,3,0,4,0,8,0,3,18,16,0,0,2,2,3,10,0,0,1,0,14,0,18,11,0,4,0,1,1,3,2
133,0,0,1,0,11,1,3,20,9,0,1,4,0,6,5,5,0,1,1,10,1,15,11,2,1,1,0,1,2,1
144,10,0,1,0,8,0,3,17,6,0,0,1,0,3,10,6,0,1,0,8,1,19,7,2,2,0,2,1,0,2
141,2,0,1,0,6,0,1,20,9,0,0,3,1,7,6,5,0,4,1,10,0,15,10,0,1,0,1,3,7,3
147,1,0,3,0,6,0,2,19,14,0,0,4,0,5,8,2,0,4,1,12,0,19,13,0,0,0,1,2,6,6
142,2,1,2,0,6,0,2,22,5,0,0,0,0,7,7,7,0,2,0,10,0,20,8,3,1,0,0,0,2,2
152,1,0,2,0,13,0,1,32,11,0,1,2,2,3,10,3,0,2,1,11,1,15,11,3,2,0,0,0,1,1
154,4,0,2,0,10,0,2,19,11,0,0,4,0,1,13,8,0,1,2,19,0,10,10,1,0,0,1,0,4,2
148,4,0,0,0,6,1,0,24,14,0,1,1,1,3,9,2,0,3,0,23,0,22,12,1,1,0,3,2,3,1
159,1,0,0,0,4,0,3,18,17,0,1,0,1,2,9,9,0,0,0,14,1,7,13,1,1,0,0,0,5,2
158,3,0,0,0,3,0,2,20,17,1,0,2,1,2,13,4,0,0,0,16,1,14,12,3,1,0,0,1,4,1
160,1,0,4,0,6,0,5,22,13,0,1,4,1,7,7,6,0,3,1,17,0,15,16,2,1,0,0,0,2,2
142,2,0,2,0,8,0,4,27,19,0,0,1,3,2,13,6,0,2,0,15,0,17,9,1,0,2,2,1,2,4
182,0,0,0,0,9,0,2,25,14,0,1,3,2,3,15,5,0,2,0,13,0,12,6,0,0,0,3,0,5,1
188,0,1,0,0,8,0,2,19,17,0,1,1,1,5,14,5,1,1,0,19,1,12,13,0,2,0,4,1,6,5
176,1,1,6,0,4,0,2,24,14,0,0,1,2,9,14,6,0,3,0,19,0,10,13,0,1,0,0,2,7,3
182,0,0,2,0,3,0,3,23,13,0,1,1,0,4,18,8,1,3,0,22,1,11,11,1,1,0,1,0,6,2
188,3,3,3,0,8,0,5,23,14,0,0,1,1,4,13,5,0,4,1,19,0,19,12,0,2,0,1,4,2,1
165,3,0,2,0,3,0,8,15,18,0,0,2,2,3,17,7,0,2,1,23,0,15,13,1,1,0,3,4,4,1
174,0,0,6,0,4,1,2,30,11,0,0,1,0,3,10,11,0,1,2,21,0,18,13,2,0,0,0,2,5,2
201,2,0,7,0,3,0,3,25,20,0,0,1,0,1,17,7,0,4,1,22,0,15,10,1,1,0,5,3,4,2
210,4,1,2,0,4,0,3,30,15,0,0,4,4,2,25,17,0,5,1,18,0,21,9,0,1,0,2,1,7,2
202,1,0,3,0,4,0,3,23,19,1,0,6,3,4,14,7,0,6,0,30,0,22,9,3,0,0,1,2,1,5
183,7,2,6,0,7,0,2,21,17,0,0,5,2,4,14,7,0,0,1,14,0,24,10,0,0,0,2,1,2,0
204,4,1,4,0,7,0,4,43,15,0,1,3,4,7,20,13,0,4,1,38,1,16,9,1,1,0,6,2,3,1
176,2,0,4,0,6,0,4,36,9,0,0,2,4,3,22,8,0,5,1,32,1,17,13,1,1,0,2,8,6,4
194,4,0,7,0,5,1,6,49,12,0,0,0,2,1,23,9,0,4,0,28,0,20,9,2,2,0,3,5,8,5
192,3,0,3,0,8,0,3,43,8,0,0,3,2,8,18,10,0,5,1,36,0,30,15,2,0,0,6,3,5,4
213,6,2,3,0,10,0,2,49,16,1,1,1,1,5,21,13,0,4,0,35,1,22,16,0,3,0,5,2,3,1
234,5,1,6,0,9,0,10,47,11,0,0,3,2,5,17,13,0,5,2,22,0,16,17,2,2,0,4,1,6,1
205,6,0,2,0,8,0,3,41,17,0,1,5,5,5,19,23,1,4,0,37,1,20,18,0,2,0,4,6,7,1
199,11,0,3,0,12,1,2,36,8,0,0,5,2,4,26,14,0,4,1,30,1,14,17,0,0,1,1,2,7,4
207,6,2,1,0,13,0,6,35,10,0,0,2,3,8,29,11,0,4,0,33,1,22,15,2,1,1,6,3,5,2
214,5,0,3,0,8,0,6,33,13,0,0,3,0,4,22,15,1,1,1,40,1,17,15,1,2,0,6,3,8,6
199,7,2,7,0,3,0,4,47,14,0,0,2,3,2,17,13,0,2,2,31,1,28,28,2,4,0,4,3,2,2
222,6,1,8,0,3,0,3,45,28,0,1,3,1,1,26,17,1,0,0,31,2,17,19,1,2,0,2,3,4,2
220,6,4,10,0,10,0,5,56,15,0,0,5,2,12,21,11,1,3,0,44,0,28,18,4,0,1,2,5,6,6
250,11,1,3,0,9,0,2,34,12,0,0,2,3,4,22,12,1,6,1,34,1,22,22,2,1,2,2,7,3,1
238,6,0,2,0,2,0,4,62,11,0,1,5,4,8,26,24,1,3,4,36,2,29,15,1,1,0,5,3,4,0
213,7,1,6,0,8,1,8,52,7,0,0,3,1,7,25,16,1,6,0,41,1,24,26,0,1,0,5,4,4,3
217,12,1,1,0,1,0,7,38,9,0,3,2,5,7,24,18,2,5,0,37,1,20,12,1,0,0,5,2,6,1
215,4,3,2,0,6,0,7,50,5,0,2,3,0,5,18,19,0,2,1,43,0,21,16,5,0,0,5,2,5,0
231,8,2,7,0,2,0,7,36,9,0,4,1,1,6,24,26,0,7,1,36,0,17,17,0,1,0,4,5,5,4
252,7,0,7,0,8,1,14,44,8,0,2,4,2,4,22,21,1,2,0,42,2,21,16,3,2,0,4,3,4,3
265,13,1,4,0,6,0,6,38,6,0,1,2,0,6,20,22,0,4,1,34,0,19,16,2,5,3,4,9,7,3
202,10,1,4,1,7,0,4,38,10,0,0,4,2,8,12,18,0,4,1,39,0,14,25,3,6,0,9,7,6,2
195,6,0,5,0,5,0,7,42,6,0,1,1,2,8,36,17,0,2,1,39,2,20,25,2,0,0,5,5,5,3
194,11,2,8,0,6,0,4,43,5,0,1,3,4,6,10,18,0,0,0,39,4,22,16,2,1,0,0,4,4,1
208,10,1,3,0,3,0,1,31,8,1,0,2,3,10,20,16,0,2,1,34,1,19,21,2,2,0,3,1,7,3
205,7,2,4,0,3,0,3,26,4,1,0,1,2,7,24,10,0,2,0,33,2,23,17,0,0,1,2,2,1,3
209,11,0,3,0,4,0,3,33,12,0,0,1,6,5,23,20,0,4,0,43,1,26,32,3,0,0,1,3,4,1
183,10,2,6,0,7,2,4,38,9,0,0,1,2,6,21,16,3,6,1,40,2,20,12,1,4,0,3,1,4,4
185,10,1,4,0,9,0,3,33,11,0,0,2,5,3,22,11,2,2,0,39,0,21,14,0,3,0,0,3,3,5
149,3,1,1,0,3,0,6,35,9,0,1,4,6,6,14,19,2,2,0,32,1,18,13,1,2,0,4,1,3,2
154,6,0,6,0,5,0,7,28,2,0,1,3,1,7,19,8,0,3,1,28,0,17,22,0,0,0,4,0,4,3
151,4,1,3,0,6,1,9,20,7,0,1,5,2,9,17,14,0,5,3,37,5,19,16,1,1,0,0,2,1,4
157,12,2,5,0,5,0,7,28,6,0,1,5,2,3,11,6,0,4,0,31,1,18,13,1,0,1,1,1,3,1
156,11,0,8,0,7,0,5,31,8,1,2,6,0,13,16,15,1,1,2,34,0,8,15,0,0,0,3,1,6,3
156,5,1,4,0,0,0,9,23,2,0,0,2,4,9,16,13,0,3,0,36,1,18,14,4,2,0,2,0,3,0
134,2,3,6,0,3,0,5,28,4,0,0,3,0,6,11,13,2,2,3,35,2,11,17,3,1,1,2,1,7,2
117,16,3,6,0,0,0,11,29,3,0,0,3,1,3,17,14,0,7,1,31,0,13,17,2,1,1,2,1,3,2
131,10,0,3,0,4,0,6,16,6,0,1,2,4,9,12,5,0,4,1,29,0,11,12,3,1,0,3,1,0,1
141,4,1,1,0,5,0,1,18,2,0,1,4,5,5,11,8,0,3,2,30,3,12,13,5,2,0,1,2,2,0
141,5,0,2,0,4,0,6,19,4,0,0,4,1,8,6,16,0,4,0,24,0,11,13,0,1,1,2,0,7,5
111,8,0,6,0,2,0,4,14,1,1,1,2,1,8,7,14,2,4,1,36,0,10,8,2,2,0,2,0,4,3
148,13,4,3,0,2,0,5,16,4,0,1,3,1,4,11,5,1,1,0,25,0,4,13,0,0,0,1,0,2,2
131,5,2,4,0,5,0,5,22,5,0,2,3,0,6,16,9,0,2,1,22,3,12,7,0,1,0,5,0,0,2
105,7,2,2,0,6,0,5,20,3,0,1,2,1,6,10,6,0,3,0,25,0,13,6,3,1,0,1,1,1,0
106,10,1,4,0,2,1,6,18,1,0,0,4,0,6,19,7,0,4,2,38,0,13,8,1,2,1,0,2,2,1
101,5,2,5,0,0,0,6,17,2,0,1,5,1,7,13,5,0,4,1,23,0,6,10,0,2,0,0,1,0,3
123,7,0,1,0,6,0,7,15,5,0,0,3,1,6,16,14,0,3,1,25,0,14,11,0,1,0,2,0,1,1
125,8,1,2,0,3,0,3,16,3,0,0,0,2,9,11,5,0,3,3,25,0,15,15,1,0,1,3,1,5,4
94,5,0,1,0,2,0,4,24,1,0,0,2,6,7,11,4,0,1,1,33,0,13,14,0,1,0,0,1,2,1
113,5,0,0,0,3,0,4,9,0,0,1,3,0,3,5,6,0,2,2,22,3,5,12,1,1,0,1,0,3,2
103,2,1,0,0,2,0,3,14,2,0,0,0,2,5,13,4,0,4,0,22,0,12,12,1,1,0,2,1,1,1
102,7,1,2,0,8,0,5,9,3,0,0,3,1,9,9,2,0,4,1,26,0,13,3,0,0,0,1,0,0,1
93,1,1,1,0,3,0,1,15,4,0,0,2,2,8,7,3,0,3,0,27,1,14,8,2,0,1,2,0,4,3
105,10,1,3,0,5,0,5,4,3,0,2,1,2,4,12,7,0,1,0,22,0,5,10,1,0,0,1,2,2,0
97,4,0,0,0,5,0,7,11,5,0,2,0,3,6,13,4,0,1,0,34,0,5,9,4,0,0,0,2,3,2
100,4,0,1,0,4,0,3,10,0,0,1,1,2,6,3,8,0,3,0,28,0,8,6,0,0,0,0,1,2,2
90,6,2,0,0,4,0,2,11,0,0,0,1,2,8,4,3,0,2,0,19,0,16,7,2,0,1,0,0,2,2
100,6,0,0,0,9,0,2,11,1,0,0,2,0,5,2,6,1,3,0,23,1,6,5,1,0,0,2,1,2,3
105,0,0,2,0,7,0,2,14,1,0,0,3,0,5,6,4,0,1,0,19,0,10,8,0,0,0,0,1,2,2
85,3,0,2,0,4,1,4,10,0,0,0,1,1,7,6,6,0,1,0,17,0,12,7,0,2,0,1,0,3,2
81,6,2,3,0,5,0,3,7,0,0,0,2,1,7,5,5,2,1,0,17,0,7,2,2,0,0,1,0,1,0
102,6,2,1,0,3,0,3,13,2,0,0,3,2,7,6,5,1,2,0,22,0,13,8,0,1,1,1,0,1,0
